# Marshak Slab (1d)
#        r	T(r,   0.10000)	T(r,   1.12000)T(r,   0.50000)
   0.18850	   0.00000	   0.00000	   0.00000
   0.18950	   0.00000	   0.00000	   0.00000
   0.19050	   0.00000	   0.00000	   0.00000
   0.19150	   0.00000	   0.00000	   0.00000
   0.19250	   0.00000	   0.00000	   0.00000
   0.19350	   0.00000	   0.00000	   0.00000
   0.19450	   0.00000	   0.00000	   0.00000
   0.19550	   0.00000	   0.00000	   0.00000
   0.19650	   0.00000	   0.00000	   0.00000
   0.19750	   0.00000	   0.00000	   0.00000
   0.19850	   0.00000	   0.00000	   0.00000
   0.19950	   0.00000	   0.00000	   0.00000
   0.20050	   0.00000	   0.00000	   0.00000
   0.20150	   0.00000	   0.00000	   0.00000
   0.20250	   0.00000	   0.00000	   0.00000
   0.20350	   0.00000	   0.00000	   0.00000
   0.20450	   0.00000	   0.00000	   0.00000
   0.20550	   0.00000	   0.00000	   0.00000
   0.20650	   0.00000	   0.00000	   0.00000
   0.20750	   0.00000	   0.00000	   0.00000
   0.20850	   0.00000	   0.00000	   0.00000
   0.20950	   0.00000	   0.00000	   0.00000
   0.21050	   0.00000	   0.00000	   0.00000
   0.21150	   0.00000	   0.00000	   0.00000
   0.21250	   0.00000	   0.00000	   0.00000
   0.21350	   0.00000	   0.00000	   0.00000
   0.21450	   0.00000	   0.00000	   0.00000
   0.21550	   0.00000	   0.00000	   0.00000
   0.21650	   0.00000	   0.00000	   0.00000
   0.21750	   0.00000	   0.00000	   0.00000
   0.21850	   0.00000	   0.00000	   0.00000
   0.21950	   0.00000	   0.00000	   0.00000
   0.22050	   0.00000	   0.00000	   0.00000
   0.22150	   0.00000	   0.00000	   0.00000
   0.22250	   0.00000	   0.00000	   0.00000
   0.22350	   0.00000	   0.00000	   0.00000
   0.22450	   0.00000	   0.00000	   0.00000
   0.22550	   0.00000	   0.00000	   0.00000
   0.22650	   0.00000	   0.00000	   0.00000
   0.22750	   0.00000	   0.00000	   0.00000
   0.22850	   0.00000	   0.00000	   0.00000
   0.22950	   0.00000	   0.00000	   0.00000
   0.23050	   0.00000	   0.00000	   0.00000
   0.23150	   0.00000	   0.00000	   0.00000
   0.23250	   0.00000	   0.00000	   0.00000
   0.23350	   0.00000	   0.00000	   0.00000
   0.23450	   0.00000	   0.00000	   0.00000
   0.23550	   0.00000	   0.00000	   0.00000
   0.23650	   0.00000	   0.00000	   0.00000
   0.23750	   0.00000	   0.00000	   0.00000
   0.23850	   0.00000	   0.00000	   0.00000
   0.23950	   0.00000	   0.00000	   0.00000
   0.24050	   0.00000	   0.00000	   0.00000
   0.24150	   0.00000	   0.00000	   0.00000
   0.24250	   0.00000	   0.00000	   0.00000
   0.24350	   0.00000	   0.00000	   0.00000
   0.24450	   0.00000	   0.00000	   0.00000
   0.24550	   0.00000	   0.00000	   0.00000
   0.24650	   0.00000	   0.00000	   0.00000
   0.24750	   0.00000	   0.00000	   0.00000
   0.24850	   0.00000	   0.00000	   0.00000
   0.24950	   0.00000	   0.00000	   0.00000
   0.25050	   0.00000	   0.00000	   0.00000
   0.25150	   0.00000	   0.00000	   0.00000
   0.25250	   0.00000	   0.00000	   0.00000
   0.25350	   0.00000	   0.00000	   0.00000
   0.25450	   0.00000	   0.00000	   0.00000
   0.25550	   0.00000	   0.00000	   0.00000
   0.25650	   0.00000	   0.00000	   0.00000
   0.25750	   0.00000	   0.00000	   0.00000
   0.25850	   0.00000	   0.00000	   0.00000
   0.25950	   0.00000	   0.00000	   0.00000
   0.26050	   0.00000	   0.00000	   0.00000
   0.26150	   0.00000	   0.00000	   0.00000
   0.26250	   0.00000	   0.00000	   0.00000
   0.26350	   0.00000	   0.00000	   0.00000
   0.26450	   0.00000	   0.00000	   0.00000
   0.26550	   0.00000	   0.00000	   0.00000
   0.26650	   0.00000	   0.00000	   0.00000
   0.26750	   0.00000	   0.00000	   0.00000
   0.26850	   0.00000	   0.00000	   0.00000
   0.26950	   0.00000	   0.00000	   0.00000
   0.27050	   0.00000	   0.00000	   0.00000
   0.27150	   0.00000	   0.00000	   0.00000
   0.27250	   0.00000	   0.00000	   0.00000
   0.27350	   0.00000	   0.00000	   0.00000
   0.27450	   0.00000	   0.00000	   0.00000
   0.27550	   0.00000	   0.00000	   0.00000
   0.27650	   0.00000	   0.00000	   0.00000
   0.27750	   0.00000	   0.00000	   0.00000
   0.27850	   0.00000	   0.00000	   0.00000
   0.27950	   0.00000	   0.00000	   0.00000
   0.28050	   0.00000	   0.00000	   0.00000
   0.28150	   0.00000	   0.00000	   0.00000
   0.28250	   0.00000	   0.00000	   0.00000
   0.28350	   0.00000	   0.00000	   0.00000
   0.28450	   0.00000	   0.00000	   0.00000
   0.28550	   0.00000	   0.00000	   0.00000
   0.28650	   0.00000	   0.00000	   0.00000
   0.28750	   0.00000	   0.00000	   0.00000
   0.28850	   0.00000	   0.00000	   0.00000
   0.28950	   0.00000	   0.00000	   0.00000
   0.29050	   0.00000	   0.00000	   0.00000
   0.29150	   0.00000	   0.00000	   0.00000
   0.29250	   0.00000	   0.00000	   0.00000
   0.29350	   0.00000	   0.00000	   0.00000
   0.29450	   0.00000	   0.00000	   0.00000
   0.29550	   0.00000	   0.00000	   0.00000
   0.29650	   0.00000	   0.00000	   0.00000
   0.29750	   0.00000	   0.00000	   0.00000
   0.29850	   0.00000	   0.00000	   0.00000
   0.29950	   0.00000	   0.00000	   0.00000
   0.30050	   0.00000	   0.00000	   0.00000
   0.30150	   0.00000	   0.00000	   0.00000
   0.30250	   0.00000	   0.00000	   0.00000
   0.30350	   0.00000	   0.00000	   0.00000
   0.30450	   0.00000	   0.00000	   0.00000
   0.30550	   0.00000	   0.00000	   0.00000
   0.30650	   0.00000	   0.00000	   0.00000
   0.30750	   0.00000	   0.00000	   0.00000
   0.30850	   0.00000	   0.00000	   0.00000
   0.30950	   0.00000	   0.00000	   0.00000
   0.31050	   0.00000	   0.00000	   0.00000
   0.31150	   0.00000	   0.00000	   0.00000
   0.31250	   0.00000	   0.00000	   0.00000
   0.31350	   0.00000	   0.00000	   0.00000
   0.31450	   0.00000	   0.00000	   0.00000
   0.31550	   0.00000	   0.00000	   0.00000
   0.31650	   0.00000	   0.00000	   0.00000
   0.31750	   0.00000	   0.00000	   0.00000
   0.31850	   0.00000	   0.00000	   0.00000
   0.31950	   0.00000	   0.00000	   0.00000
   0.32050	   0.00000	   0.00000	   0.00000
   0.32150	   0.00000	   0.00000	   0.00000
   0.32250	   0.00000	   0.00000	   0.00000
   0.32350	   0.00000	   0.00000	   0.00000
   0.32450	   0.00000	   0.00000	   0.00000
   0.32550	   0.00000	   0.00000	   0.00000
   0.32650	   0.00000	   0.00000	   0.00000
   0.32750	   0.00000	   0.00000	   0.00000
   0.32850	   0.00000	   0.00000	   0.00000
   0.32950	   0.00000	   0.00000	   0.00000
   0.33050	   0.00000	   0.00000	   0.00000
   0.33150	   0.00000	   0.00000	   0.00000
   0.33250	   0.00000	   0.00000	   0.00000
   0.33350	   0.00000	   0.00000	   0.00000
   0.33450	   0.00000	   0.00000	   0.00000
   0.33550	   0.00000	   0.00000	   0.00000
   0.33650	   0.00000	   0.00000	   0.00000
   0.33750	   0.00000	   0.00000	   0.00000
   0.33850	   0.00000	   0.00000	   0.00000
   0.33950	   0.00000	   0.00000	   0.00000
   0.34050	   0.00000	   0.00000	   0.00000
   0.34150	   0.00000	   0.00000	   0.00000
   0.34250	   0.00000	   0.00000	   0.00000
   0.34350	   0.00000	   0.00000	   0.00000
   0.34450	   0.00000	   0.00000	   0.00000
   0.34550	   0.00000	   0.00000	   0.00000
   0.34650	   0.00000	   0.00000	   0.00000
   0.34750	   0.00000	   0.00000	   0.00000
   0.34850	   0.00000	   0.00000	   0.00000
   0.34950	   0.00000	   0.00000	   0.00000
   0.35050	   0.00000	   0.00000	   0.00000
   0.35150	   0.00000	   0.00000	   0.00000
   0.35250	   0.00000	   0.00000	   0.00000
   0.35350	   0.00000	   0.00000	   0.00000
   0.35450	   0.00000	   0.00000	   0.00000
   0.35550	   0.00000	   0.00000	   0.00000
   0.35650	   0.00000	   0.00000	   0.00000
   0.35750	   0.00000	   0.00000	   0.00000
   0.35850	   0.00000	   0.00000	   0.00000
   0.35950	   0.00000	   0.00000	   0.00000
   0.36050	   0.00000	   0.00000	   0.00000
   0.36150	   0.00000	   0.00000	   0.00000
   0.36250	   0.00000	   0.00000	   0.00000
   0.36350	   0.00000	   0.00000	   0.00000
   0.36450	   0.00000	   0.00000	   0.00000
   0.36550	   0.00000	   0.00000	   0.00000
   0.36650	   0.00000	   0.00000	   0.00000
   0.36750	   0.00000	   0.00000	   0.00000
   0.36850	   0.00000	   0.00000	   0.00000
   0.36950	   0.00000	   0.00000	   0.00000
   0.37050	   0.00000	   0.00000	   0.00000
   0.37150	   0.00000	   0.00000	   0.00000
   0.37250	   0.00000	   0.00000	   0.00000
   0.37350	   0.00000	   0.00000	   0.00000
   0.37450	   0.00000	   0.00000	   0.00000
   0.37550	   0.00000	   0.00000	   0.00000
   0.37650	   0.00000	   0.00000	   0.00000
   0.37750	   0.00000	   0.00000	   0.00000
   0.37850	   0.00000	   0.00000	   0.00000
   0.37950	   0.00000	   0.00000	   0.00000
   0.38050	   0.00000	   0.00000	   0.00000
   0.38150	   0.00000	   0.00000	   0.00000
   0.38250	   0.00000	   0.00000	   0.00000
   0.38350	   0.00000	   0.00000	   0.00000
   0.38450	   0.00000	   0.00000	   0.00000
   0.38550	   0.00000	   0.00000	   0.00000
   0.38650	   0.00000	   0.00000	   0.00000
   0.38750	   0.00000	   0.00000	   0.00000
   0.38850	   0.00000	   0.00000	   0.00000
   0.38950	   0.00000	   0.00000	   0.00000
   0.39050	   0.00000	   0.00000	   0.00000
   0.39150	   0.00000	   0.00000	   0.00000
   0.39250	   0.00000	   0.00000	   0.00000
   0.39350	   0.00000	   0.00000	   0.00000
   0.39450	   0.00000	   0.00000	   0.00000
   0.39550	   0.00000	   0.00000	   0.00000
   0.39650	   0.00000	   0.00000	   0.00000
   0.39750	   0.00000	   0.00000	   0.00000
   0.39850	   0.00000	   0.00000	   0.00000
   0.39950	   0.00000	   0.00000	   0.00000
   0.40050	   0.00000	   0.00000	   0.00000
   0.40150	   0.00000	   0.00000	   0.00000
   0.40250	   0.00000	   0.00000	   0.00000
   0.40350	   0.00000	   0.00000	   0.00000
   0.40450	   0.00000	   0.00000	   0.00000
   0.40550	   0.00000	   0.00000	   0.00000
   0.40650	   0.00000	   0.00000	   0.00000
   0.40750	   0.00000	   0.00000	   0.00000
   0.40850	   0.00000	   0.00000	   0.00000
   0.40950	   0.00000	   0.00000	   0.00000
   0.41050	   0.00000	   0.00000	   0.00000
   0.41150	   0.00000	   0.00000	   0.00000
   0.41250	   0.00000	   0.00000	   0.00000
   0.41350	   0.00000	   0.00000	   0.00000
   0.41450	   0.00000	   0.00000	   0.00000
   0.41550	   0.00000	   0.00000	   0.00000
   0.41650	   0.00000	   0.00000	   0.00000
   0.41750	   0.00000	   0.00000	   0.00000
   0.41850	   0.00000	   0.00000	   0.00000
   0.41950	   0.00000	   0.00000	   0.00000
   0.42050	   0.00000	   0.00000	   0.00000
   0.42150	   0.00000	   0.00000	   0.00000
   0.42250	   0.00000	   0.00000	   0.00000
   0.42350	   0.00000	   0.00000	   0.00000
   0.42450	   0.00000	   0.00000	   0.00000
   0.42550	   0.00000	   0.00000	   0.00000
   0.42650	   0.00000	   0.00000	   0.00000
   0.42750	   0.00000	   0.00000	   0.00000
   0.42850	   0.00000	   0.00000	   0.00000
   0.42950	   0.00000	   0.00000	   0.00000
   0.43050	   0.00000	   0.00000	   0.00000
   0.43150	   0.00000	   0.00000	   0.00000
   0.43250	   0.00000	   0.00000	   0.00000
   0.43350	   0.00000	   0.00000	   0.00000
   0.43450	   0.00000	   0.00000	   0.00000
   0.43550	   0.00000	   0.00000	   0.00000
   0.43650	   0.00000	   0.00000	   0.00000
   0.43750	   0.00000	   0.00000	   0.00000
   0.43850	   0.00000	   0.00000	   0.00000
   0.43950	   0.00000	   0.00000	   0.00000
   0.44050	   0.00000	   0.00000	   0.00000
   0.44150	   0.00000	   0.00000	   0.00000
   0.44250	   0.00000	   0.00000	   0.00000
   0.44350	   0.00000	   0.00000	   0.00000
   0.44450	   0.00000	   0.00000	   0.00000
   0.44550	   0.00000	   0.00000	   0.00000
   0.44650	   0.00000	   0.00000	   0.00000
   0.44750	   0.00000	   0.00000	   0.00000
   0.44850	   0.00000	   0.00000	   0.00000
   0.44950	   0.00000	   0.00000	   0.00000
   0.45050	   0.00000	   0.00000	   0.00000
   0.45150	   0.00000	   0.00000	   0.00000
   0.45250	   0.00000	   0.00000	   0.00000
   0.45350	   0.00000	   0.00000	   0.00000
   0.45450	   0.00000	   0.00000	   0.00000
   0.45550	   0.00000	   0.00000	   0.00000
   0.45650	   0.00000	   0.00000	   0.00000
   0.45750	   0.00000	   0.00000	   0.00000
   0.45850	   0.00000	   0.00000	   0.00000
   0.45950	   0.00000	   0.00000	   0.00000
   0.46050	   0.00000	   0.00000	   0.00000
   0.46150	   0.00000	   0.00000	   0.00000
   0.46250	   0.00000	   0.00000	   0.00000
   0.46350	   0.00000	   0.00000	   0.00000
   0.46450	   0.00000	   0.00000	   0.00000
   0.46550	   0.00000	   0.00000	   0.00000
   0.46650	   0.00000	   0.00000	   0.00000
   0.46750	   0.00000	   0.00000	   0.00000
   0.46850	   0.00000	   0.00000	   0.00000
   0.46950	   0.00000	   0.00000	   0.00000
   0.47050	   0.00000	   0.00000	   0.00000
   0.47150	   0.00000	   0.00000	   0.00000
   0.47250	   0.00000	   0.00000	   0.00000
   0.47350	   0.00000	   0.00000	   0.00000
   0.47450	   0.00000	   0.00000	   0.00000
   0.47550	   0.00000	   0.00000	   0.00000
   0.47650	   0.00000	   0.00000	   0.00000
   0.47750	   0.00000	   0.00000	   0.00000
   0.47850	   0.00000	   0.00000	   0.00000
   0.47950	   0.00000	   0.00000	   0.00000
   0.48050	   0.00000	   0.00000	   0.00000
   0.48150	   0.00000	   0.00000	   0.00000
   0.48250	   0.00000	   0.00000	   0.00000
   0.48350	   0.00000	   0.00000	   0.00000
   0.48450	   0.00000	   0.00000	   0.00000
   0.48550	   0.00000	   0.00000	   0.00000
   0.48650	   0.00000	   0.00000	   0.00000
   0.48750	   0.00000	   0.00000	   0.00000
   0.48850	   0.00000	   0.00000	   0.00000
   0.48950	   0.00000	   0.00000	   0.00000
   0.49050	   0.00000	   0.00000	   0.00000
   0.49150	   0.00000	   0.00000	   0.00000
   0.49250	   0.00000	   0.00000	   0.00000
   0.49350	   0.00000	   0.00000	   0.00000
   0.49450	   0.00000	   0.00000	   0.00000
   0.49550	   0.00000	   0.00000	   0.00000
   0.49650	   0.00000	   0.00000	   0.00000
   0.49750	   0.00000	   0.00000	   0.00000
   0.49850	   0.00000	   0.00000	   0.00000
   0.49950	   0.00000	   0.00000	   0.00000
